Sze'ila	MN	Sze'ila
Sze'illa	MN	Sze'illa
Szegbar	PN	Szegbar
Szekaragala	MN	Szekaragala
Szeleputum	PN	Szeleputum
Szesagku	MN	Szesagku
Szeszani	PN	Szeszani
Szeszdada	PN	Szeszdada
Szeszkala	PN	Szeszkala
Szeszszesz	PN	Szeszszesz
Szimaszgi	N	Szimaszgi
Szimaszgi	N	Szimaszkian
Szu'abba	PN	Szu'abba
Szu'admu	PN	Szu'admu
Szu'ene	PN	Szu'ene
Szu'enlil	PN	Szu'enlil
Szu'enlila	PN	Szu'enlila
Szu'era	PN	Szu'era
Szu'eszdar	PN	Szu'eszdar
Szu'eszsza	MN	Szu'eszsza
Szu'igidu	N	advance_payment
Szu'ili	PN	Szu'ili
Szu'iliszu	PN	Szu'iliszu
Szu'iszkur	PN	Szu'iszkur
Szu'u'a	PN	Szu'u'a
Szu'utu	PN	Szu'utu
Szubaxgal	PN	Szubaxgal
Szuea	PN	Szuea
Szugargal	MN	Szugargal
Szugarra	MN	Szugarra
Szukabta	PN	Szukabta
Szukubum	PN	Szukubum
Szuledudu	PN	Szuledudu
Szulgi'abi	PN	Szulgi'abi
Szulgi'irimu	PN	Szulgi'irimu
Szulgidangada	PN	Szulgidangada
Szulgir	RN	Szulgir
Szulgirayamu	PN	Szulgirayamu
Szulgirdangada	PN	Szulgirdangada
Szulgirili	PN	Szulgirili
Szulgirmiszar	PN	Szulgirmiszar
Szulgirmudah	PN	Szulgirmudah
Szulgirzimu	PN	Szulgirzimu
Szulgisi'imtum	PN	Szulgisi'imtum
Szulgiszamszi	PN	Szulgiszamszi
Szumam	PN	Szumam
Szumama	PN	Szumama
Szumamitum	PN	Szumamitum
Szumana	PN	Szumana
Szuna	FN	Szuna
Szunirruku	PN	Szunirruku
Szunukusz	PN	Szunukusz
Szunumun	MN	Szunumun
Szuruppak	SN	Szuruppak
Szusuen	RN	Szusuen
Szuszin	SN	Szuszin
Szuszulgir	PN	Szuszulgir
Szuszumudar	PN	Szuszumudar
Szuzu	PN	Szuzu
Tabbeli	PN	Tabbeli
Tahiszatal	PN	Tahiszatal
Titi	PN	Titi
Tulta	PN	Tulta
Tultapada	PN	Tultapada
Tummal	SN	Tummal
Tur	FN	Tur
Turamili	PN	Turamili
Turtura	PN	Turtura
UDISZ	PN	UDISZ
Ubar	PN	Ubar
Ubigu	MN	Ubigu
Uburli	PN	Uburli
Uda	PN	Uda
Udaya	PN	Udaya
Udumulli	FN	Udumulli
